!CSV A.01.01
!Keysight Technologies,N5242B,MY48420967,A.15.65.19
!Date: Tuesday, January 24, 2023 23:21:51
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),SYSNPD(REAL),SYSNPD(IMAG)
755500000,2034.9873,0.36565426
765000000,2061.1748,0.38220373
774500000,2078.7007,0.39875096
784000000,2076.9624,0.4153069
793500000,2078.3176,0.42842963
803000000,2128.5256,0.42721871
812500000,2154.8228,0.4260191
822000000,2160.7244,0.42481264
831500000,2152.3984,0.42361233
841000000,2157.3918,0.41919738
850500000,2157.2537,0.41402987
860000000,2163.6367,0.40884712
869500000,2178.3008,0.4036797
879000000,2178.5603,0.4013699
888500000,2167.3313,0.40301344
898000000,2164.3513,0.40465486
907500000,2167.8716,0.40628844
917000000,2177.426,0.40795839
926500000,2181.9624,0.41045442
936000000,2186.2307,0.41294247
945500000,2192.875,0.41543782
955000000,2189.4509,0.41793606
964500000,2206.0188,0.41496938
974000000,2233.5645,0.40904954
983500000,2251.0234,0.40313002
993000000,2256.6592,0.39720958
1002500000,2262.0981,0.39078617
1012000000,2277.9343,0.38297322
1021500000,2297.4912,0.3751556
1031000000,2320.3816,0.36734185
1040500000,2352.5854,0.35952902
1050000000,2334.6089,0.36126462
1059500000,2315.2717,0.36432821
1069000000,2301.8782,0.36739975
1078500000,2297.7402,0.37046346
1088000000,2293.7014,0.37450427
1097500000,2285.3196,0.37953955
1107000000,2271.0569,0.38457507
1116500000,2255.4744,0.3896105
1126000000,2243.1672,0.39358792
1135500000,2262.5334,0.38862106
1145000000,2266.0386,0.38366005
1154500000,2255.1946,0.37869418
1164000000,2231.9368,0.37372735
1173500000,2238.2075,0.36050558
1183000000,2258.8733,0.34405681
1192500000,2295.7317,0.32760939
1202000000,2346.303,0.31116101
1211500000,2386.3447,0.29733208
1221000000,2398.5588,0.28871682
1230500000,2429.0415,0.28010389
1240000000,2473.3904,0.27148807
1249500000,2531.3384,0.26287851
1259000000,2513.0642,0.26385149
1268500000,2500.2429,0.26535043
1278000000,2496.3657,0.26684889
1287500000,2492.8389,0.26835319
1297000000,2485.864,0.26997826
1306500000,2483.9182,0.27170169
1316000000,2470.542,0.27342701
1325500000,2437.0781,0.27515727
1335000000,2408.04,0.27511945
1344500000,2439.5249,0.26682642
1354000000,2448.478,0.25852659
1363500000,2449.0896,0.2502284
1373000000,2464.1934,0.24192744
1382500000,2480.2896,0.2353218
1392000000,2502.7524,0.2291681
1401500000,2545.0767,0.22300877
1411000000,2619.1101,0.21685684
1420500000,2672.9238,0.21432194
1430000000,2667.2771,0.2171369
1439500000,2680.1211,0.2199565
1449000000,2707.6204,0.22277725
1458500000,2747.2883,0.22570693
1468000000,2708.9001,0.23493882
1477500000,2671.7046,0.24417049
1487000000,2631.2732,0.25340286
1496500000,2576.8865,0.2626355
1506000000,2534.1089,0.45401272
1515500000,2532.1941,0.44738978
1525000000,2529.6848,0.4407669
1534500000,2520.1589,0.43414176
1544000000,2492.7544,0.42751923
1553500000,2474.5269,0.42089626
1563000000,2476.5579,0.41426912
1572500000,2488.4709,0.40713814
1582000000,2512.938,0.39941719
1591500000,2555.7937,0.39169511
1601000000,2618.4517,0.38397375
1610500000,2686.8127,0.37625059
1620000000,2756.4385,0.3685289
1629500000,2837.4297,0.36080718
1639000000,2895.7913,0.35694209
1648500000,2865.3325,0.36313009
1658000000,2829.7126,0.36932153
1667500000,2801.0098,0.37550983
1677000000,2773.7141,0.38169211
1686500000,2742.4143,0.38788044
1696000000,2707.9597,0.39407131
1705500000,2681.5156,0.39962551
1715000000,2695.4944,0.39948314
1724500000,2704.1704,0.39935085
1734000000,2705.0251,0.39920849
1743500000,2718.8135,0.39907619
1753000000,2733.72,0.39893383
1762500000,2752.2393,0.39879721
1772000000,2771.063,0.39865452
1781500000,2796.5471,0.39954573
1791000000,2833.6489,0.40052098
1800500000,2877.7185,0.4014973
1810000000,2924.9343,0.40246895
1819500000,2976.8689,0.40344509
1829000000,3034.7493,0.40442094
1838500000,3078.4014,0.40539706
1848000000,3068.7158,0.4115985
1857500000,3042.5413,0.41957936
1867000000,3007.8333,0.42755279
1876500000,2952.2688,0.43552503
1886000000,2882.4954,0.44350982
1895500000,2810.1753,0.45148033
1905000000,2731.7434,0.45946535
1914500000,2694.9338,0.45877907
1924000000,2697.7554,0.45156646
1933500000,2711.5193,0.44433865
1943000000,2730.2251,0.43712592
1952500000,2756.624,0.42989993
1962000000,2792.3716,0.42267221
1971500000,2839.0176,0.41545823
1981000000,2888.1611,0.40943322
1990500000,2922.6289,0.405283
2000000000,2956.1345,0.40113264
END

