!CSV A.01.01
!Keysight Technologies,N5242B,MY48420967,A.15.65.19
!Date: Saturday, February 04, 2023 08:45:54
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),SYSNPDI(DB),SYSNPDI(DEG)
831500000,-165.26993,0.01127631
841000000,-165.25676,0.011125034
850500000,-165.261,0.010998609
860000000,-165.24835,0.010829347
869500000,-165.21706,0.010615719
879000000,-165.21785,0.010556879
888500000,-165.24152,0.010658037
898000000,-165.24405,0.010707714
907500000,-165.23572,0.010730329
917000000,-165.22102,0.010738016
926500000,-165.20988,0.010776068
936000000,-165.19803,0.010811833
945500000,-165.188,0.010852066
955000000,-165.19341,0.010930915
964500000,-165.1566,0.01076173
974000000,-165.1077,0.010489442
983500000,-165.07068,0.010249885
993000000,-165.05844,0.010070943
1002500000,-165.04753,0.0098832259
1012000000,-165.02063,0.0096258158
1021500000,-164.98773,0.0093581686
1031000000,-164.94354,0.0090704868
1040500000,-164.88603,0.0087607848
1050000000,-164.91541,0.0088628307
1059500000,-164.95108,0.0090117063
1069000000,-164.97525,0.0091384165
1078500000,-164.98555,0.0092364717
1088000000,-164.98775,0.0093419496
1097500000,-165.00714,0.0095099304
1107000000,-165.03622,0.0097008394
1116500000,-165.06044,0.0098828087
1126000000,-165.08766,0.010046504
1135500000,-165.0513,0.0098370137
1145000000,-165.04372,0.0096944952
1154500000,-165.06076,0.0096066212
1164000000,-165.10828,0.009584927
1173500000,-165.09605,0.0092198364
1183000000,-165.05444,0.0087152747
1192500000,-164.98613,0.0081691146
1202000000,-164.88785,0.0075853602
1211500000,-164.8188,0.007133916
1221000000,-164.79433,0.006888296
1230500000,-164.74416,0.0066060429
1240000000,-164.66364,0.0062852176
1249500000,-164.56528,0.0059496276
1259000000,-164.601,0.006020952
1268500000,-164.6169,0.0060773818
1278000000,-164.621,0.0061174701
1287500000,-164.63161,0.006167003
1297000000,-164.63863,0.0062143728
1306500000,-164.64182,0.0062586488
1316000000,-164.66905,0.0063380194
1325500000,-164.72942,0.0064673885
1335000000,-164.77797,0.0065392102
1344500000,-164.72032,0.0062584584
1354000000,-164.70738,0.0060457489
1363500000,-164.70291,0.0058456669
1373000000,-164.67288,0.0056128041
1382500000,-164.65253,0.0054340111
1392000000,-164.61539,0.0052468618
1401500000,-164.54254,0.0050209034
1411000000,-164.4131,0.0047390331
1420500000,-164.33261,0.004597628
1430000000,-164.33322,0.0046586734
1439500000,-164.31554,0.004699992
1449000000,-164.27061,0.0047112801
1458500000,-164.20773,0.0047046235
1468000000,-164.26645,0.0049637062
1477500000,-164.33134,0.0052364077
1487000000,-164.39359,0.0055128434
1496500000,-164.48238,0.0058317292
1506000000,-164.56192,0.010267536
1515500000,-164.56406,0.010122753
1525000000,-164.5724,0.0099920668
1534500000,-164.58836,0.0098781232
1544000000,-164.63701,0.0098369997
1553500000,-164.66891,0.0097560342
1563000000,-164.66093,0.009584792
1572500000,-164.63835,0.0093709491
1582000000,-164.60199,0.0091165984
1591500000,-164.52667,0.0087866262
1601000000,-164.41658,0.0083978055
1610500000,-164.30946,0.0080284243
1620000000,-164.19705,0.0076627242
1629500000,-164.07211,0.0072894194
1639000000,-163.99124,0.0070782891
1648500000,-164.03094,0.0072671394
1658000000,-164.084,0.0074818889
1667500000,-164.1277,0.0076841824
1677000000,-164.17278,0.0078921877
1686500000,-164.22171,0.0081110131
1696000000,-164.27467,0.0083415909
1705500000,-164.31808,0.0085441461
1715000000,-164.29785,0.0085013863
1724500000,-164.2859,0.0084752329
1734000000,-164.28059,0.0084618572
1743500000,-164.25626,0.0084117837
1753000000,-164.23236,0.0083626518
1762500000,-164.20041,0.0082984893
1772000000,-164.17575,0.008248548
1781500000,-164.13666,0.0081929062
1791000000,-164.07944,0.008105414
1800500000,-164.01218,0.0080003031
1810000000,-163.94009,0.0078876559
1819500000,-163.8595,0.0077614198
1829000000,-163.78529,0.0076483735
1838500000,-163.72191,0.0075557628
1848000000,-163.73445,0.0076935194
1857500000,-163.77031,0.0079077184
1867000000,-163.81776,0.0081465254
1876500000,-163.89813,0.0084534287
1886000000,-164.00052,0.0088137602
1895500000,-164.11423,0.009210174
1905000000,-164.23683,0.009641448
1914500000,-164.29652,0.0097602746
1924000000,-164.29605,0.0096057924
1933500000,-164.26839,0.009392011
1943000000,-164.23537,0.0091695739
1952500000,-164.19893,0.0089426665
1962000000,-164.14075,0.0086753126
1971500000,-164.06302,0.0083759762
1981000000,-163.99097,0.008118704
1990500000,-163.94553,0.0079527395
2000000000,-163.89096,0.0077730338
END

