!CSV A.01.01
!Keysight Technologies,N5242B,MY48420967,A.15.65.19
!Date: Saturday, February 04, 2023 03:55:28
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),SYSNPDI(DB),SYSNPDI(DEG)
698500000,-165.52153,0.0081192181
708000000,-165.55048,0.0083789043
717500000,-165.56387,0.0086276392
727000000,-165.56067,0.0087964237
736500000,-165.49617,0.0086633638
746000000,-165.50999,0.0086878231
755500000,-165.52151,0.010314049
765000000,-165.46632,0.010644723
774500000,-165.43048,0.011014283
784000000,-165.42856,0.011466511
793500000,-165.42767,0.011826406
803000000,-165.32965,0.011529814
812500000,-165.27417,0.011351484
822000000,-165.26167,0.011286798
831500000,-165.27438,0.011287895
841000000,-165.27161,0.011163116
850500000,-165.26646,0.011012467
860000000,-165.25642,0.010849494
869500000,-165.22803,0.010642548
879000000,-165.22604,0.010576814
888500000,-165.24611,0.010669315
898000000,-165.25343,0.010730851
907500000,-165.24319,0.010748804
917000000,-165.23265,0.010766834
926500000,-165.21925,0.010799319
936000000,-165.20528,0.010829864
945500000,-165.19788,0.010876774
955000000,-165.20499,0.010960121
964500000,-165.16333,0.010778416
974000000,-165.11606,0.010509646
983500000,-165.08334,0.010279844
993000000,-165.06816,0.010093519
1002500000,-165.05774,0.009906495
1012000000,-165.03043,0.0096475529
1021500000,-164.99623,0.0093764998
1031000000,-164.95003,0.0090840571
1040500000,-164.89194,0.0087727299
1050000000,-164.92662,0.008885745
1059500000,-164.96059,0.0090314671
1069000000,-164.98535,0.0091596758
1078500000,-164.99367,0.0092537617
1088000000,-165.00583,0.0093809366
1097500000,-165.01999,0.0095381122
1107000000,-165.03909,0.0097072581
1116500000,-165.06952,0.0099035017
1126000000,-165.10283,0.010081645
1135500000,-165.06133,0.0098597296
1145000000,-165.04797,0.0097040031
1154500000,-165.07097,0.0096292477
1164000000,-165.12569,0.0096234139
1173500000,-165.1051,0.0092390738
1183000000,-165.05972,0.0087258704
1192500000,-164.99689,0.0081893858
1202000000,-164.90375,0.0076131932
1211500000,-164.825,0.0071441061
1221000000,-164.80038,0.0068979021
1230500000,-164.75389,0.0066208695
1240000000,-164.67705,0.0063046617
1249500000,-164.57468,0.0059625027
1259000000,-164.60023,0.0060199103
1268500000,-164.62619,0.0060903961
1278000000,-164.63759,0.0061408794
1287500000,-164.64122,0.0061806575
1297000000,-164.64375,0.0062217177
1306500000,-164.65456,0.0062770415
1316000000,-164.67944,0.0063531888
1325500000,-164.73126,0.0064701382
1335000000,-164.78201,0.0065453015
1344500000,-164.73764,0.0062834574
1354000000,-164.71643,0.0060583497
1363500000,-164.70264,0.0058452887
1373000000,-164.6817,0.0056242035
1382500000,-164.6622,0.0054461467
1392000000,-164.62273,0.0052557262
1401500000,-164.54227,0.0050205849
1411000000,-164.42036,0.0047469609
1420500000,-164.33936,0.0046047792
1430000000,-164.3437,0.0046699285
1439500000,-164.31442,0.0046987762
1449000000,-164.27629,0.0047174329
1458500000,-164.21996,0.0047178823
1468000000,-164.27275,0.0049709054
1477500000,-164.32961,0.0052343141
1487000000,-164.39676,0.0055168769
1496500000,-164.49829,0.00585313
1506000000,-164.56897,0.010284202
1515500000,-164.56995,0.010136461
1525000000,-164.58025,0.010010145
1534500000,-164.60689,0.0099203531
1544000000,-164.63857,0.009840548
1553500000,-164.66777,0.0097534703
1563000000,-164.67288,0.0096111856
1572500000,-164.65657,0.0094103515
1582000000,-164.60512,0.0091231633
1591500000,-164.52979,0.0087929033
1601000000,-164.42371,0.0084115844
1610500000,-164.3212,0.0080501521
1620000000,-164.19798,0.0076643527
1629500000,-164.07394,0.0072925002
1639000000,-164.00116,0.0070944806
1648500000,-164.0412,0.0072842995
1658000000,-164.08679,0.007486701
1667500000,-164.1335,0.0076944549
1677000000,-164.18143,0.0079079196
1686500000,-164.23285,0.0081318477
1696000000,-164.27649,0.008345074
1705500000,-164.32521,0.0085581774
1715000000,-164.30591,0.0085171768
1724500000,-164.29185,0.0084868371
1734000000,-164.27861,0.0084579885
1743500000,-164.26184,0.0084225927
1753000000,-164.24442,0.0083858939
1762500000,-164.21526,0.008326903
1772000000,-164.17862,0.0082539953
1781500000,-164.13885,0.0081970775
1791000000,-164.08919,0.0081236241
1800500000,-164.02061,0.0080158589
1810000000,-163.93991,0.0078873225
1819500000,-163.86299,0.0077676587
1829000000,-163.79028,0.0076571642
1838500000,-163.72879,0.0075677373
1848000000,-163.73468,0.0076939324
1857500000,-163.77148,0.0079098623
1867000000,-163.82788,0.0081655383
1876500000,-163.90356,0.0084640058
1886000000,-164.00146,0.0088156704
1895500000,-164.11726,0.0092166122
1905000000,-164.24297,0.0096550686
1914500000,-164.3013,0.0097710323
1924000000,-164.2917,0.0095961746
1933500000,-164.27321,0.009402453
1943000000,-164.25015,0.0092008626
1952500000,-164.20287,0.0089507597
1962000000,-164.13812,0.0086700628
1971500000,-164.06903,0.008387587
1981000000,-164.00417,0.008143398
1990500000,-163.94876,0.0079586823
2000000000,-163.89293,0.0077765575
END

