!CSV A.01.01
!Keysight Technologies,N5242B,MY48420967,A.15.65.19
!Date: Saturday, February 04, 2023 08:09:48
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),SYSNPDI(DB),SYSNPDI(DEG)
1173500000,-165.10507,0.0092390096
1183000000,-165.05934,0.0087250937
1192500000,-164.99394,0.0081838425
1202000000,-164.89952,0.0076057911
1211500000,-164.82683,0.0071471203
1221000000,-164.79774,0.0068936981
1230500000,-164.75082,0.0066161859
1240000000,-164.6722,0.0062976154
1249500000,-164.57066,0.005957
1259000000,-164.59473,0.0060122795
1268500000,-164.61836,0.006079433
1278000000,-164.63289,0.0061342404
1287500000,-164.63553,0.0061725657
1297000000,-164.63538,0.0062097255
1306500000,-164.65115,0.0062721181
1316000000,-164.67763,0.0063505308
1325500000,-164.73056,0.0064690867
1335000000,-164.78369,0.0065478282
1344500000,-164.73761,0.0062834215
1354000000,-164.71556,0.0060571516
1363500000,-164.70139,0.0058436063
1373000000,-164.68129,0.005623674
1382500000,-164.66095,0.0054445663
1392000000,-164.61794,0.0052499403
1401500000,-164.53922,0.0050170692
1411000000,-164.42186,0.0047485945
1420500000,-164.34264,0.0046082521
1430000000,-164.34178,0.0046678707
1439500000,-164.31665,0.0047011971
1449000000,-164.2724,0.0047132107
1458500000,-164.21565,0.004713207
1468000000,-164.27626,0.0049749315
1477500000,-164.33015,0.0052349777
1487000000,-164.39604,0.0055159694
1496500000,-164.491,0.0058433176
1506000000,-164.56772,0.010281275
1515500000,-164.5665,0.010128418
1525000000,-164.5779,0.010004717
1534500000,-164.60464,0.0099152308
1544000000,-164.63657,0.0098360013
1553500000,-164.66296,0.0097426539
1563000000,-164.67101,0.0096070515
1572500000,-164.65118,0.0093986709
1582000000,-164.60342,0.0091195935
1591500000,-164.52603,0.0087853158
1601000000,-164.42819,0.0084202765
1610500000,-164.3205,0.0080488259
1620000000,-164.20027,0.0076683965
1629500000,-164.07666,0.0072970483
1639000000,-163.99635,0.0070866183
1648500000,-164.04251,0.0072865244
1658000000,-164.08719,0.0074873907
1667500000,-164.13373,0.0076948558
1677000000,-164.18481,0.0079140831
1686500000,-164.22476,0.0081167314
1696000000,-164.27826,0.0083484622
1705500000,-164.32246,0.0085527413
1715000000,-164.30365,0.0085127465
1724500000,-164.29051,0.008484222
1734000000,-164.27379,0.0084486017
1743500000,-164.26057,0.0084201349
1753000000,-164.23836,0.0083741918
1762500000,-164.21338,0.0083233174
1772000000,-164.17395,0.0082451357
1781500000,-164.13489,0.0081895674
1791000000,-164.08377,0.0081134951
1800500000,-164.02063,0.0080158859
1810000000,-163.94228,0.0078916186
1819500000,-163.85951,0.0077614472
1829000000,-163.78755,0.007652354
1838500000,-163.72658,0.0075638825
1848000000,-163.72958,0.0076849093
1857500000,-163.77138,0.0079096649
1867000000,-163.82439,0.0081589613
1876500000,-163.90347,0.0084638316
1886000000,-164.00209,0.0088169593
1895500000,-164.11432,0.0092103779
1905000000,-164.24678,0.0096635763
1914500000,-164.29463,0.0097560147
1924000000,-164.28821,0.0095884744
1933500000,-164.27414,0.0094044572
1943000000,-164.24529,0.0091905389
1952500000,-164.20151,0.0089479694
1962000000,-164.14185,0.0086775031
1971500000,-164.06778,0.0083851703
1981000000,-164.00264,0.0081405435
1990500000,-163.94804,0.0079573551
2000000000,-163.88968,0.0077707325
END

