!CSV A.01.01
!Keysight Technologies,N5242B,MY48420967,A.15.65.19
!Date: Saturday, February 04, 2023 14:41:14
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),DUTNPD(DB),DUTNPD(DEG)
1287500000,-173.36046,81.223892
1297000000,-173.22624,80.896332
1306500000,-173.07899,80.502235
1316000000,-173.04405,80.339005
1325500000,-173.1158,80.406197
1335000000,-173.32004,80.780174
1344500000,-173.2388,80.675331
1354000000,-173.19685,80.652374
1363500000,-173.32758,80.988205
1373000000,-173.40314,81.202446
1382500000,-173.89542,82.290894
1392000000,-174.27171,83.088028
1401500000,-174.36629,83.388748
1411000000,-174.07422,83.089745
1420500000,-173.9274,82.965057
1430000000,-174.08885,83.260719
1439500000,-174.13506,83.371712
1449000000,-173.97255,83.16275
1458500000,-173.65698,82.693649
1468000000,-173.48221,82.256416
1477500000,-173.35287,81.875114
1487000000,-173.33809,81.691544
1496500000,-173.49709,81.829407
1506000000,-173.10721,80.785027
1515500000,-173.03172,80.601929
1525000000,-173.04741,80.61084
1534500000,-173.14963,80.801445
1544000000,-173.31642,81.118965
1553500000,-173.4994,81.45739
1563000000,-173.49115,81.418739
1572500000,-173.58522,81.690437
1582000000,-174.01643,82.663826
1591500000,-174.31296,83.318581
1601000000,-174.33929,83.524353
1610500000,-174.15535,83.410957
1620000000,-173.92487,83.220123
1629500000,-173.67012,82.980934
1639000000,-173.40331,82.638641
1648500000,-173.35213,82.459175
1658000000,-173.33232,82.329216
1667500000,-173.34309,82.249847
1677000000,-173.30432,82.079643
1686500000,-173.24866,81.873322
1696000000,-173.25366,81.774376
1705500000,-173.26047,81.692154
1715000000,-173.31262,81.834854
1724500000,-173.34198,81.933472
1734000000,-173.40846,82.097557
1743500000,-173.46268,82.236404
1753000000,-173.43857,82.235748
1762500000,-173.38362,82.180138
1772000000,-173.25917,81.998291
1781500000,-173.54088,82.623833
1791000000,-173.67603,82.975189
1800500000,-173.70866,83.14962
1810000000,-173.59111,83.084869
1819500000,-173.54082,83.12355
1829000000,-173.39162,83.004013
1838500000,-173.4241,83.169441
1848000000,-173.08917,82.542252
1857500000,-172.769,81.805916
1867000000,-172.52921,81.157204
1876500000,-172.4525,80.800247
1886000000,-172.53885,80.770851
1895500000,-172.79185,81.079536
1905000000,-173.02449,81.333366
1914500000,-173.28578,81.795158
1924000000,-173.57845,82.402344
1933500000,-173.78674,82.828178
1943000000,-173.80586,82.931526
1952500000,-173.78697,82.971909
1962000000,-173.64998,82.820885
1971500000,-173.32225,82.340408
1981000000,-173.0813,81.996239
1990500000,-173.07875,82.0905
2000000000,-173.02232,82.086082
END

