!CSV A.01.01
!Keysight Technologies,N5242B,MY48420967,A.15.65.19
!Date: Saturday, February 04, 2023 15:53:28
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),DUTNPD(DB),DUTNPD(DEG)
812500000,-172.87903,78.176811
822000000,-172.99634,78.594101
831500000,-173.28975,79.423882
841000000,-173.44463,79.843407
850500000,-173.48509,79.982422
860000000,-173.53242,80.134422
869500000,-173.50185,80.111839
879000000,-173.54991,80.243019
888500000,-173.63841,80.432503
898000000,-173.68417,80.527321
907500000,-173.631,80.409378
917000000,-173.55672,80.243553
926500000,-173.4487,80.009956
936000000,-173.37955,79.860184
945500000,-173.3875,79.885551
955000000,-173.40158,79.924904
964500000,-173.3051,79.7621
974000000,-173.14305,79.470497
983500000,-173.19058,79.668922
993000000,-173.26663,79.92804
1002500000,-173.40758,80.331085
1012000000,-173.54222,80.726311
1021500000,-173.61427,80.97757
1031000000,-173.6021,81.051949
1040500000,-173.44894,80.8367
1050000000,-173.55875,81.016037
1059500000,-173.63522,81.10508
1069000000,-173.58853,80.943398
1078500000,-173.40768,80.494186
1088000000,-173.32076,80.235123
1097500000,-173.27097,80.055099
1107000000,-173.22984,79.891243
1116500000,-173.21048,79.774437
1126000000,-173.28053,79.867722
1135500000,-172.97647,79.123634
1145000000,-172.83331,78.741547
1154500000,-172.86069,78.783783
1164000000,-173.20412,79.592285
1173500000,-173.37428,80.116325
1183000000,-173.56979,80.723038
1192500000,-173.60237,80.96273
1202000000,-173.49907,80.91803
1211500000,-173.38493,80.838638
1221000000,-173.59972,81.402351
1230500000,-173.66025,81.643105
1240000000,-173.51814,81.493088
1249500000,-173.16698,80.918129
1259000000,-173.31363,81.199821
1268500000,-173.42088,81.388641
1278000000,-173.43776,81.398972
1287500000,-173.38043,81.263535
1297000000,-173.18887,80.819
1306500000,-173.03554,80.408501
1316000000,-173.02769,80.303261
1325500000,-173.11203,80.398026
1335000000,-173.25139,80.635864
1344500000,-173.15807,80.503548
1354000000,-173.2618,80.788712
1363500000,-173.30025,80.932266
1373000000,-173.3018,80.998116
1382500000,-173.82393,82.164528
1392000000,-174.31779,83.160294
1401500000,-174.31932,83.31749
1411000000,-173.97202,82.926857
1420500000,-173.86145,82.858498
1430000000,-174.1541,83.360298
1439500000,-174.0948,83.310547
1449000000,-173.87442,83.008018
1458500000,-173.6162,82.625465
1468000000,-173.48323,82.258217
1477500000,-173.32231,81.818504
1487000000,-173.26332,81.549316
1496500000,-173.53088,81.891899
1506000000,-173.15701,80.888329
1515500000,-172.95915,80.446472
1525000000,-172.98448,80.476273
1534500000,-173.21252,80.93148
1544000000,-173.373,81.232109
1553500000,-173.3614,81.185837
1563000000,-173.44232,81.323181
1572500000,-173.66385,81.837486
1582000000,-174.0136,82.659096
1591500000,-174.19189,83.1315
1601000000,-174.28767,83.447578
1610500000,-174.18948,83.462097
1620000000,-173.94196,83.246506
1629500000,-173.6088,82.882141
1639000000,-173.43634,82.693817
1648500000,-173.39722,82.536194
1658000000,-173.33701,82.337379
1667500000,-173.26344,82.108185
1677000000,-173.28966,82.053207
1686500000,-173.31233,81.990059
1696000000,-173.25995,81.786095
1705500000,-173.24532,81.663521
1715000000,-173.23961,81.698326
1724500000,-173.40451,82.047302
1734000000,-173.39357,82.07077
1743500000,-173.38589,82.09967
1753000000,-173.45285,82.260918
1762500000,-173.43777,82.275864
1772000000,-173.26854,82.015312
1781500000,-173.47498,82.512314
1791000000,-173.65036,82.93396
1800500000,-173.72578,83.176323
1810000000,-173.55516,83.027946
1819500000,-173.46068,82.996727
1829000000,-173.4269,83.060036
1838500000,-173.4864,83.265823
1848000000,-173.07899,82.524956
1857500000,-172.71854,81.711472
1867000000,-172.54587,81.190544
1876500000,-172.51021,80.919617
1886000000,-172.54311,80.779739
1895500000,-172.70889,80.910324
1905000000,-173.01257,81.309921
1914500000,-173.31168,81.843277
1924000000,-173.52765,82.314003
1933500000,-173.69843,82.682411
1943000000,-173.83604,82.979988
1952500000,-173.83456,83.047768
1962000000,-173.58238,82.709457
1971500000,-173.24535,82.205231
1981000000,-173.11024,82.048721
1990500000,-173.07901,82.090973
2000000000,-172.94757,81.950462
END

