!CSV A.01.01
!Keysight Technologies,N5242B,MY48420967,A.15.65.19
!Date: Saturday, February 04, 2023 12:33:02
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),SYSNPD(DB),SYSNPD(DEG)
1069000000,-164.97093,0.0091293305
1078500000,-164.97455,0.0092131319
1088000000,-164.99126,0.0093494942
1097500000,-165.00809,0.0095120063
1107000000,-165.0267,0.0096795922
1116500000,-165.05307,0.0098660756
1126000000,-165.08911,0.010049859
1135500000,-165.04861,0.0098309107
1145000000,-165.03497,0.0096749878
1154500000,-165.0556,0.0095952153
1164000000,-165.11455,0.0095987888
1173500000,-165.09306,0.0092135035
1183000000,-165.04358,0.0086934865
1192500000,-164.9826,0.0081624882
1202000000,-164.89421,0.0075964853
1211500000,-164.8154,0.0071283313
1221000000,-164.78325,0.0068707438
1230500000,-164.73677,0.0065948092
1240000000,-164.66545,0.0062878397
1249500000,-164.56308,0.0059466129
1259000000,-164.58746,0.0060022264
1268500000,-164.6124,0.0060710791
1278000000,-164.62572,0.0061241277
1287500000,-164.62634,0.0061595235
1297000000,-164.62657,0.0061971475
1306500000,-164.63757,0.0062525431
1316000000,-164.6727,0.0063433256
1325500000,-164.71527,0.0064463518
1335000000,-164.76375,0.0065178163
1344500000,-164.72382,0.0062635005
1354000000,-164.70833,0.0060470626
1363500000,-164.686,0.0058229468
1373000000,-164.66187,0.0055985879
1382500000,-164.65433,0.0054362682
1392000000,-164.61754,0.005249464
1401500000,-164.52425,0.0049997955
1411000000,-164.4061,0.0047313962
1420500000,-164.33023,0.0045951041
1430000000,-164.33765,0.004663425
1439500000,-164.30347,0.0046869479
1449000000,-164.26213,0.0047020861
1458500000,-164.21033,0.0047074337
1468000000,-164.2643,0.0049612471
1477500000,-164.31668,0.0052187666
1487000000,-164.3824,0.0054986761
1496500000,-164.48674,0.0058375844
1506000000,-164.56654,0.010278492
1515500000,-164.5507,0.010091663
1525000000,-164.56155,0.0099671567
1534500000,-164.60031,0.0099053234
1544000000,-164.63422,0.0098306788
1553500000,-164.64735,0.0097077042
1563000000,-164.66544,0.0095947217
1572500000,-164.6537,0.0094041182
1582000000,-164.59975,0.0091118617
1591500000,-164.50903,0.008751018
1601000000,-164.41833,0.0084012132
1610500000,-164.31609,0.0080406722
1620000000,-164.19095,0.0076519605
1629500000,-164.06618,0.0072794701
1639000000,-163.99031,0.0070767771
1648500000,-164.03418,0.0072725373
1658000000,-164.07796,0.0074714823
1667500000,-164.1226,0.0076751835
1677000000,-164.17134,0.0078895744
1686500000,-164.21962,0.0081071248
1696000000,-164.27013,0.008332843
1705500000,-164.31071,0.0085296519
1715000000,-164.29834,0.0085023548
1724500000,-164.28947,0.0084821861
1734000000,-164.2675,0.0084363818
1743500000,-164.252,0.008403549
1753000000,-164.23531,0.0083683077
1762500000,-164.20801,0.0083130244
1772000000,-164.1657,0.0082294745
1781500000,-164.1235,0.0081681563
1791000000,-164.07794,0.0081026303
1800500000,-164.019,0.008012875
1810000000,-163.93259,0.0078740418
1819500000,-163.85109,0.0077464008
1829000000,-163.78207,0.0076427218
1838500000,-163.7227,0.0075571402
1848000000,-163.72496,0.0076767243
1857500000,-163.75815,0.0078855976
1867000000,-163.82207,0.0081546046
1876500000,-163.90388,0.00846464
1886000000,-163.99219,0.0087968586
1895500000,-164.10211,0.0091845319
1905000000,-164.24178,0.0096524339
1914500000,-164.29831,0.0097642932
1924000000,-164.2773,0.0095644137
1933500000,-164.26311,0.0093806274
1943000000,-164.2379,0.0091749188
1952500000,-164.19861,0.0089420117
1962000000,-164.13145,0.0086567486
1971500000,-164.05635,0.0083631268
1981000000,-163.99466,0.0081256097
1990500000,-163.9425,0.0079472093
2000000000,-163.88264,0.0077581652
END

