!CSV A.01.01
!Keysight Technologies,N5242B,MY48420967,A.15.65.19
!Date: Saturday, February 04, 2023 00:38:35
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),SYSNPDI(DB),SYSNPDI(DEG)
1031000000,-164.94571,0.009075026
1040500000,-164.8783,0.0087451963
1050000000,-164.92114,0.0088745365
1059500000,-164.95982,0.0090298699
1069000000,-164.97697,0.0091420226
1078500000,-164.98256,0.009230121
1088000000,-164.99356,0.0093544582
1097500000,-165.01318,0.009523184
1107000000,-165.03151,0.0096903434
1116500000,-165.05998,0.0098817907
1126000000,-165.10115,0.010077734
1135500000,-165.05467,0.0098446468
1145000000,-165.03673,0.0096788844
1154500000,-165.0562,0.009596549
1164000000,-165.1234,0.0096183643
1173500000,-165.09662,0.00922105
1183000000,-165.04823,0.0087028304
1192500000,-164.99529,0.0081863543
1202000000,-164.89856,0.0076040966
1211500000,-164.81348,0.0071251849
1221000000,-164.79202,0.0068846205
1230500000,-164.7449,0.006607167
1240000000,-164.67418,0.0063005011
1249500000,-164.56122,0.0059440536
1259000000,-164.5912,0.0060074031
1268500000,-164.62061,0.0060825567
1278000000,-164.63303,0.0061344388
1287500000,-164.63181,0.0061672749
1297000000,-164.63399,0.0062077534
1306500000,-164.64709,0.0062662475
1316000000,-164.67598,0.0063481349
1325500000,-164.71881,0.0064516095
1335000000,-164.77243,0.0065308665
1344500000,-164.73505,0.0062797084
1354000000,-164.71107,0.0060508843
1363500000,-164.68732,0.0058247047
1373000000,-164.67032,0.0056094904
1382500000,-164.66624,0.0054512159
1392000000,-164.6156,0.0052471105
1401500000,-164.52762,0.0050036912
1411000000,-164.41435,0.004740396
1420500000,-164.33929,0.0046047042
1430000000,-164.33806,0.0046638655
1439500000,-164.30927,0.0046932083
1449000000,-164.26843,0.0047089029
1458500000,-164.21788,0.0047156322
1468000000,-164.27151,0.0049695023
1477500000,-164.31924,0.0052218391
1487000000,-164.39259,0.005511587
1496500000,-164.49634,0.0058505125
1506000000,-164.56615,0.01027755
1515500000,-164.55147,0.010093446
1525000000,-164.57593,0.010000195
1534500000,-164.60805,0.0099229831
1544000000,-164.6308,0.0098229442
1553500000,-164.64833,0.0097098937
1563000000,-164.67369,0.0096129812
1572500000,-164.6546,0.0094060637
1582000000,-164.59465,0.0091011859
1591500000,-164.51701,0.0087671019
1601000000,-164.43217,0.0084280251
1610500000,-164.31749,0.0080432538
1620000000,-164.19405,0.0076574101
1629500000,-164.06871,0.0072837006
1639000000,-163.99915,0.007091172
1648500000,-164.03749,0.0072781043
1658000000,-164.07718,0.0074701309
1667500000,-164.12424,0.0076780459
1677000000,-164.17769,0.0079011144
1686500000,-164.22643,0.0081198234
1696000000,-164.26665,0.0083261849
1705500000,-164.31915,0.0085462397
1715000000,-164.30479,0.0085149854
1724500000,-164.28848,0.008480275
1734000000,-164.27097,0.0084431171
1743500000,-164.25436,0.0084081115
1753000000,-164.24088,0.0083790384
1762500000,-164.21138,0.008319499
1772000000,-164.16577,0.0082296198
1781500000,-164.13046,0.0081812358
1791000000,-164.08856,0.0081224609
1800500000,-164.0211,0.0080167744
1810000000,-163.93602,0.0078802705
1819500000,-163.85852,0.0077596577
1829000000,-163.7934,0.0076626567
1838500000,-163.72394,0.0075592794
1848000000,-163.72331,0.0076738168
1857500000,-163.7636,0.0078955023
1867000000,-163.82751,0.0081648305
1876500000,-163.90714,0.0084709562
1886000000,-163.99084,0.0087941401
1895500000,-164.11206,0.0092055816
1905000000,-164.24863,0.0096676787
1914500000,-164.2946,0.0097559569
1924000000,-164.27623,0.0095620491
1933500000,-164.27023,0.0093960315
1943000000,-164.24739,0.0091950111
1952500000,-164.20024,0.008945358
1962000000,-164.1273,0.0086484915
1971500000,-164.06316,0.0083762426
1981000000,-164.00294,0.0081411107
1990500000,-163.94229,0.0079468163
2000000000,-163.88264,0.0077581694
END

