!CSV A.01.01
!Keysight Technologies,N5242B,MY48420967,A.15.65.19
!Date: Saturday, February 04, 2023 02:26:03
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),SYSNPD(DB),SYSNPD(DEG)
784000000,-165.42448,0.011455778
793500000,-165.42242,0.011812145
803000000,-165.32498,0.011517394
812500000,-165.2661,0.011330414
822000000,-165.25346,0.011265485
831500000,-165.26799,0.011271298
841000000,-165.26593,0.011148531
850500000,-165.25635,0.010986825
860000000,-165.24399,0.010818479
869500000,-165.226,0.010637576
879000000,-165.22235,0.01056784
888500000,-165.23825,0.010650041
898000000,-165.24739,0.010715946
907500000,-165.2403,0.010741639
917000000,-165.22888,0.010757495
926500000,-165.21515,0.010789122
936000000,-165.19789,0.010811474
945500000,-165.19284,0.010864167
955000000,-165.19724,0.010940572
964500000,-165.15448,0.010756485
974000000,-165.11009,0.010495205
983500000,-165.07971,0.010271219
993000000,-165.06213,0.010079522
1002500000,-165.0451,0.0098777134
1012000000,-165.02353,0.0096322605
1021500000,-164.99284,0.0093691833
1031000000,-164.94566,0.0090749273
1040500000,-164.88344,0.0087555489
1050000000,-164.92126,0.0088748066
1059500000,-164.96021,0.009030655
1069000000,-164.97726,0.0091426345
1078500000,-164.98268,0.0092303837
1088000000,-164.99689,0.0093616359
1097500000,-165.01433,0.0095256716
1107000000,-165.03465,0.0096973525
1116500000,-165.0612,0.0098845493
1126000000,-165.0997,0.010074369
1135500000,-165.05525,0.0098459525
1145000000,-165.03828,0.0096823759
1154500000,-165.06026,0.0096055185
1164000000,-165.12021,0.0096113132
1173500000,-165.09854,0.0092251431
1183000000,-165.05385,0.0087140864
1192500000,-164.99301,0.0081820805
1202000000,-164.89876,0.0076044379
1211500000,-164.81352,0.0071252566
1221000000,-164.78975,0.0068810205
1230500000,-164.74602,0.0066088666
1240000000,-164.67592,0.0063030161
1249500000,-164.56505,0.005949303
1259000000,-164.59016,0.0060059656
1268500000,-164.6133,0.0060723415
1278000000,-164.63377,0.0061354856
1287500000,-164.63141,0.0061667156
1297000000,-164.63062,0.0062029259
1306500000,-164.64687,0.0062659215
1316000000,-164.6763,0.0063486001
1325500000,-164.71622,0.0064477636
1335000000,-164.76935,0.0065262308
1344500000,-164.7309,0.0062737181
1354000000,-164.71185,0.0060519744
1363500000,-164.6895,0.0058276402
1373000000,-164.67204,0.005611721
1382500000,-164.66473,0.0054493151
1392000000,-164.62114,0.00525381
1401500000,-164.52971,0.0050060996
1411000000,-164.41495,0.0047410466
1420500000,-164.34129,0.0046068239
1430000000,-164.33134,0.0046566543
1439500000,-164.30823,0.0046920907
1449000000,-164.27087,0.0047115651
1458500000,-164.2141,0.0047115218
1468000000,-164.27188,0.0049699228
1477500000,-164.32013,0.0052229031
1487000000,-164.39236,0.0055113127
1496500000,-164.4971,0.0058515375
1506000000,-164.56494,0.01027469
1515500000,-164.55341,0.01009796
1525000000,-164.57288,0.0099931676
1534500000,-164.60539,0.0099169333
1544000000,-164.62949,0.0098199788
1553500000,-164.65228,0.0097187469
1563000000,-164.67461,0.0096150115
1572500000,-164.65971,0.009417166
1582000000,-164.59604,0.0091040991
1591500000,-164.51624,0.008765527
1601000000,-164.43073,0.0084251892
1610500000,-164.31555,0.0080396691
1620000000,-164.19429,0.0076578469
1629500000,-164.06793,0.0072823926
1639000000,-164.00038,0.0070932009
1648500000,-164.04338,0.0072879829
1658000000,-164.07855,0.0074725165
1667500000,-164.1288,0.0076861205
1677000000,-164.17937,0.0079041813
1686500000,-164.22673,0.0081204046
1696000000,-164.26833,0.0083294027
1705500000,-164.31551,0.0085390694
1715000000,-164.30835,0.0085219722
1724500000,-164.29382,0.008490691
1734000000,-164.2674,0.0084361844
1743500000,-164.25673,0.0084126806
1753000000,-164.24211,0.0083814217
1762500000,-164.21461,0.0083256839
1772000000,-164.16635,0.0082307328
1781500000,-164.12683,0.0081743896
1791000000,-164.08514,0.0081160879
1800500000,-164.01917,0.0080131814
1810000000,-163.93253,0.0078739142
1819500000,-163.85779,0.0077583548
1829000000,-163.78641,0.0076503372
1838500000,-163.7234,0.00755835
1848000000,-163.72542,0.0076775304
1857500000,-163.76367,0.0078956541
1867000000,-163.82951,0.0081686107
1876500000,-163.90193,0.0084608328
1886000000,-163.99181,0.0087961135
1895500000,-164.11003,0.009201291
1905000000,-164.24948,0.0096695824
1914500000,-164.29257,0.009751399
1924000000,-164.28249,0.0095758457
1933500000,-164.26682,0.0093886135
1943000000,-164.24397,0.009187784
1952500000,-164.19852,0.0089418069
1962000000,-164.12743,0.0086487429
1971500000,-164.06592,0.0083815604
1981000000,-163.99904,0.0081337923
1990500000,-163.94331,0.0079487003
2000000000,-163.88318,0.0077591143
END

