!CSV A.01.01
!Keysight Technologies,N5242B,MY48420967,A.15.65.19
!Date: Saturday, February 04, 2023 15:17:21
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),SYSNPD(DB),SYSNPD(DEG)
850500000,-165.25159,0.010974796
860000000,-165.23531,0.010796858
869500000,-165.2238,0.010632216
879000000,-165.21278,0.010544575
888500000,-165.23241,0.010635729
898000000,-165.23653,0.010689175
907500000,-165.23575,0.01073039
917000000,-165.21602,0.010725658
926500000,-165.20847,0.010772529
936000000,-165.1915,0.010795585
945500000,-165.187,0.010849542
955000000,-165.18823,0.010917923
964500000,-165.14519,0.010733513
974000000,-165.10075,0.01047268
983500000,-165.07478,0.010259585
993000000,-165.05612,0.010065568
1002500000,-165.04115,0.0098687317
1012000000,-165.01704,0.0096178865
1021500000,-164.98337,0.0093487771
1031000000,-164.93423,0.0090510827
1040500000,-164.8752,0.0087389806
1050000000,-164.91083,0.0088534923
1059500000,-164.94829,0.0090059172
1069000000,-164.96947,0.0091262423
1078500000,-164.97389,0.0092117367
1088000000,-164.98906,0.0093447724
1097500000,-165.00667,0.0095089087
1107000000,-165.02351,0.0096725104
1116500000,-165.05634,0.0098734936
1126000000,-165.09364,0.010060338
1135500000,-165.05225,0.0098391427
1145000000,-165.0311,0.0096663367
1154500000,-165.0538,0.0095912339
1164000000,-165.11385,0.0095972288
1173500000,-165.08864,0.0092041055
1183000000,-165.04123,0.0086888019
1192500000,-164.98277,0.0081628244
1202000000,-164.89536,0.0075984923
1211500000,-164.80937,0.0071184454
1221000000,-164.78601,0.0068751085
1230500000,-164.74365,0.0066052685
1240000000,-164.66534,0.0062876926
1249500000,-164.55685,0.0059380867
1259000000,-164.58623,0.0060005244
1268500000,-164.61108,0.0060692485
1278000000,-164.62502,0.0061231297
1287500000,-164.62207,0.0061534708
1297000000,-164.62196,0.0061905854
1306500000,-164.64052,0.006256782
1316000000,-164.67038,0.0063399435
1325500000,-164.7132,0.0064432807
1335000000,-164.76692,0.006522581
1344500000,-164.72435,0.0062642605
1354000000,-164.70712,0.0060453806
1363500000,-164.68439,0.0058207889
1373000000,-164.66676,0.0056049051
1382500000,-164.65923,0.0054424149
1392000000,-164.60742,0.005237245
1401500000,-164.52377,0.0049992553
1411000000,-164.40758,0.0047330051
1420500000,-164.33505,0.0046002176
1430000000,-164.33069,0.0046559637
1439500000,-164.30315,0.0046865982
1449000000,-164.26419,0.0047043073
1458500000,-164.21118,0.0047083553
1468000000,-164.26582,0.0049629873
1477500000,-164.31506,0.005216816
1487000000,-164.39056,0.0055090152
1496500000,-164.49246,0.0058452869
1506000000,-164.55936,0.010261467
1515500000,-164.54628,0.010081373
1525000000,-164.56572,0.009976699
1534500000,-164.60097,0.0099068414
1544000000,-164.62299,0.0098053068
1553500000,-164.64368,0.0096995011
1563000000,-164.66669,0.0095974868
1572500000,-164.6517,0.0093997931
1582000000,-164.58784,0.0090869507
1591500000,-164.5088,0.0087505309
1601000000,-164.42688,0.0084177526
1610500000,-164.31746,0.0080432184
1620000000,-164.18744,0.00764577
1629500000,-164.06335,0.0072747394
1639000000,-163.99251,0.0070803473
1648500000,-164.03156,0.0072681643
1658000000,-164.06995,0.0074577248
1667500000,-164.11952,0.0076697282
1677000000,-164.17072,0.0078884475
1686500000,-164.22157,0.0081107728
1696000000,-164.26837,0.0083294753
1705500000,-164.30966,0.0085275657
1715000000,-164.29974,0.0085051097
1724500000,-164.28424,0.0084719826
1734000000,-164.26334,0.008428283
1743500000,-164.25258,0.0084046656
1753000000,-164.23798,0.0083734598
1762500000,-164.20653,0.0083102072
1772000000,-164.161,0.0082205702
1781500000,-164.12549,0.0081718769
1791000000,-164.07968,0.0081058778
1800500000,-164.01213,0.0080002211
1810000000,-163.9279,0.0078655425
1819500000,-163.84865,0.0077420371
1829000000,-163.7843,0.0076466394
1838500000,-163.72205,0.0075559951
1848000000,-163.72192,0.0076713571
1857500000,-163.76088,0.0078905812
1867000000,-163.82593,0.008161841
1876500000,-163.89604,0.0084493672
1886000000,-163.98572,0.0087837791
1895500000,-164.10135,0.0091828927
1905000000,-164.2399,0.0096482635
1914500000,-164.29164,0.0097493064
1924000000,-164.27376,0.0095565924
1933500000,-164.26485,0.0093843536
1943000000,-164.24219,0.0091839936
1952500000,-164.19016,0.0089246174
1962000000,-164.12804,0.0086499415
1971500000,-164.06035,0.0083708251
1981000000,-164.00029,0.0081361355
1990500000,-163.93721,0.0079375403
2000000000,-163.88251,0.0077579278
END

