!CSV A.01.01
!Keysight Technologies,N5242B,MY48420967,A.15.65.19
!Date: Saturday, February 04, 2023 04:13:30
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),SYSNPDI(DB),SYSNPDI(DEG)
850500000,-165.2569,0.010988247
860000000,-165.24388,0.010818223
869500000,-165.22729,0.010640749
879000000,-165.21919,0.010560164
888500000,-165.23877,0.010651304
898000000,-165.248,0.010717442
907500000,-165.24405,0.010750907
917000000,-165.22961,0.010759301
926500000,-165.21381,0.010785772
936000000,-165.19846,0.010812872
945500000,-165.19585,0.010871698
955000000,-165.19724,0.010940548
964500000,-165.15546,0.010758899
974000000,-165.10927,0.010493225
983500000,-165.08188,0.010276366
993000000,-165.06294,0.010081394
1002500000,-165.04919,0.0098870229
1012000000,-165.02596,0.0096376417
1021500000,-164.99255,0.0093685612
1031000000,-164.94128,0.0090657715
1040500000,-164.88351,0.0087557249
1050000000,-164.92091,0.0088740811
1059500000,-164.95946,0.0090290969
1069000000,-164.97223,0.0091320565
1078500000,-164.98331,0.0092317201
1088000000,-164.9973,0.0093625179
1097500000,-165.01627,0.0095299268
1107000000,-165.03198,0.0096913707
1116500000,-165.06125,0.0098846536
1126000000,-165.10233,0.010080458
1135500000,-165.05838,0.0098530501
1145000000,-165.03897,0.0096838791
1154500000,-165.06772,0.0096220179
1164000000,-165.1181,0.0096066473
1173500000,-165.09819,0.0092243804
1183000000,-165.05063,0.0087076128
1192500000,-164.98828,0.0081731798
1202000000,-164.89772,0.007602626
1211500000,-164.81729,0.0071314494
1221000000,-164.79292,0.0068860548
1230500000,-164.7442,0.0066061043
1240000000,-164.67476,0.0063013337
1249500000,-164.56578,0.0059503168
1259000000,-164.59106,0.0060072127
1268500000,-164.61977,0.0060813921
1278000000,-164.63406,0.0061358907
1287500000,-164.62929,0.0061636963
1297000000,-164.62878,0.0062003131
1306500000,-164.65123,0.0062722336
1316000000,-164.67792,0.0063509564
1325500000,-164.71587,0.0064472361
1335000000,-164.76999,0.006527192
1344500000,-164.73042,0.0062730256
1354000000,-164.71649,0.0060584391
1363500000,-164.69481,0.0058347643
1373000000,-164.67116,0.0056105787
1382500000,-164.66747,0.0054527507
1392000000,-164.62189,0.0052547152
1401500000,-164.52934,0.0050056772
1411000000,-164.4126,0.0047384901
1420500000,-164.34163,0.0046071839
1430000000,-164.33748,0.004663235
1439500000,-164.30875,0.0046926495
1449000000,-164.26913,0.0047096722
1458500000,-164.21581,0.0047133756
1468000000,-164.27136,0.0049693314
1477500000,-164.32069,0.0052235876
1487000000,-164.39407,0.0055134697
1496500000,-164.49374,0.0058470103
1506000000,-164.56673,0.010278909
1515500000,-164.55344,0.010098019
1525000000,-164.57336,0.0099942908
1534500000,-164.60779,0.0099224132
1544000000,-164.62891,0.0098186685
1553500000,-164.65245,0.0097190961
1563000000,-164.67258,0.009610516
1572500000,-164.65634,0.0094098412
1582000000,-164.59755,0.0091072749
1591500000,-164.51483,0.0087626874
1601000000,-164.42888,0.0084216353
1610500000,-164.31917,0.0080463663
1620000000,-164.19096,0.0076519796
1629500000,-164.06389,0.0072756163
1639000000,-163.99654,0.0070869359
1648500000,-164.03889,0.0072804447
1658000000,-164.08063,0.0074760797
1667500000,-164.12357,0.0076768668
1677000000,-164.18202,0.0079090092
1686500000,-164.22592,0.0081188902
1696000000,-164.27087,0.0083342968
1705500000,-164.31541,0.0085388832
1715000000,-164.30711,0.0085195489
1724500000,-164.28957,0.0084823873
1734000000,-164.27107,0.0084433155
1743500000,-164.25755,0.0084142899
1753000000,-164.24332,0.0083837602
1762500000,-164.2106,0.0083179977
1772000000,-164.16917,0.0082360739
1781500000,-164.13078,0.0081818402
1791000000,-164.08755,0.008120588
1800500000,-164.02159,0.0080176573
1810000000,-163.9324,0.0078737149
1819500000,-163.85483,0.0077530709
1829000000,-163.79005,0.0076567628
1838500000,-163.72878,0.007567714
1848000000,-163.72519,0.0076771327
1857500000,-163.76117,0.0078910999
1867000000,-163.82811,0.0081659537
1876500000,-163.90118,0.0084593697
1886000000,-163.99117,0.0087948013
1895500000,-164.11414,0.0092099868
1905000000,-164.24689,0.0096637979
1914500000,-164.29633,0.0097598406
1924000000,-164.27966,0.0095696142
1933500000,-164.26823,0.0093917027
1943000000,-164.24667,0.0091934754
1952500000,-164.19724,0.0089391833
1962000000,-164.12978,0.0086534191
1971500000,-164.06659,0.0083828829
1981000000,-164.00061,0.0081367362
1990500000,-163.94283,0.0079477979
2000000000,-163.88371,0.0077600712
END

